date,year,month,temp_anomaly,co2,ch4,n2o,co2_emissions,months_since_start,co2_growth_rate,ch4_growth_rate,n2o_growth_rate,co2_12mo_ma,ch4_12mo_ma,n2o_12mo_ma,temp_12mo_ma
1889-02-01,1889,2,0.16,336.56,1625.97,316.3,1202.0975341796875,109,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11333333333333334
1889-03-01,1889,3,0.06,336.56,1625.97,316.3,1202.0975341796875,110,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07416666666666667
1889-04-01,1889,4,0.09,336.56,1625.97,316.3,1202.0975341796875,111,0.0,0.0,0.0,336.56,1625.97,316.3,-0.04916666666666667
1889-05-01,1889,5,-0.02,336.56,1625.97,316.3,1202.0975341796875,112,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0325
1889-06-01,1889,6,-0.11,336.56,1625.97,316.3,1202.0975341796875,113,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0275
1889-07-01,1889,7,-0.08,336.56,1625.97,316.3,1202.0975341796875,114,0.0,0.0,0.0,336.56,1625.97,316.3,-0.025000000000000005
1889-08-01,1889,8,-0.21,336.56,1625.97,316.3,1202.0975341796875,115,0.0,0.0,0.0,336.56,1625.97,316.3,-0.029166666666666664
1889-09-01,1889,9,-0.24,336.56,1625.97,316.3,1202.0975341796875,116,0.0,0.0,0.0,336.56,1625.97,316.3,-0.03916666666666666
1889-10-01,1889,10,-0.26,336.56,1625.97,316.3,1202.0975341796875,117,0.0,0.0,0.0,336.56,1625.97,316.3,-0.06166666666666667
1889-11-01,1889,11,-0.34,336.56,1625.97,316.3,1202.0975341796875,118,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09166666666666667
1889-12-01,1889,12,-0.3,336.56,1625.97,316.3,1202.0975341796875,119,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1125
1890-01-01,1890,1,-0.43,336.56,1625.97,316.3,1307.2554931640625,120,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13999999999999999
1890-02-01,1890,2,-0.45,336.56,1625.97,316.3,1307.2554931640625,121,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19083333333333333
1890-03-01,1890,3,-0.41,336.56,1625.97,316.3,1307.2554931640625,122,0.0,0.0,0.0,336.56,1625.97,316.3,-0.23
1890-04-01,1890,4,-0.3,336.56,1625.97,316.3,1307.2554931640625,123,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2625
1890-05-01,1890,5,-0.4,336.56,1625.97,316.3,1307.2554931640625,124,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29416666666666663
1890-06-01,1890,6,-0.25,336.56,1625.97,316.3,1307.2554931640625,125,0.0,0.0,0.0,336.56,1625.97,316.3,-0.30583333333333335
1890-07-01,1890,7,-0.28,336.56,1625.97,316.3,1307.2554931640625,126,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3225
1890-08-01,1890,8,-0.39,336.56,1625.97,316.3,1307.2554931640625,127,0.0,0.0,0.0,336.56,1625.97,316.3,-0.33749999999999997
1890-09-01,1890,9,-0.37,336.56,1625.97,316.3,1307.2554931640625,128,0.0,0.0,0.0,336.56,1625.97,316.3,-0.34833333333333333
1890-10-01,1890,10,-0.25,336.56,1625.97,316.3,1307.2554931640625,129,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3475
1890-11-01,1890,11,-0.44,336.56,1625.97,316.3,1307.2554931640625,130,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3558333333333334
1890-12-01,1890,12,-0.32,336.56,1625.97,316.3,1307.2554931640625,131,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3575
1891-01-01,1891,1,-0.34,336.56,1625.97,316.3,1369.598388671875,132,0.0,0.0,0.0,336.56,1625.97,316.3,-0.35000000000000003
1891-02-01,1891,2,-0.46,336.56,1625.97,316.3,1369.598388671875,133,0.0,0.0,0.0,336.56,1625.97,316.3,-0.35083333333333333
1891-03-01,1891,3,-0.18,336.56,1625.97,316.3,1369.598388671875,134,0.0,0.0,0.0,336.56,1625.97,316.3,-0.33166666666666667
1891-04-01,1891,4,-0.27,336.56,1625.97,316.3,1369.598388671875,135,0.0,0.0,0.0,336.56,1625.97,316.3,-0.32916666666666666
1891-05-01,1891,5,-0.16,336.56,1625.97,316.3,1369.598388671875,136,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3091666666666667
1891-06-01,1891,6,-0.21,336.56,1625.97,316.3,1369.598388671875,137,0.0,0.0,0.0,336.56,1625.97,316.3,-0.30583333333333335
1891-07-01,1891,7,-0.18,336.56,1625.97,316.3,1369.598388671875,138,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2975
1891-08-01,1891,8,-0.17,336.56,1625.97,316.3,1369.598388671875,139,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2791666666666666
1891-09-01,1891,9,-0.16,336.56,1625.97,316.3,1369.598388671875,140,0.0,0.0,0.0,336.56,1625.97,316.3,-0.26166666666666666
1891-10-01,1891,10,-0.22,336.56,1625.97,316.3,1369.598388671875,141,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2591666666666667
1891-11-01,1891,11,-0.32,336.56,1625.97,316.3,1369.598388671875,142,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24916666666666665
1891-12-01,1891,12,-0.04,336.56,1625.97,316.3,1369.598388671875,143,0.0,0.0,0.0,336.56,1625.97,316.3,-0.22583333333333333
1892-01-01,1892,1,-0.3,336.56,1625.97,316.3,1380.5361328125,144,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2225
1892-02-01,1892,2,-0.12,336.56,1625.97,316.3,1380.5361328125,145,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19416666666666668
1892-03-01,1892,3,-0.4,336.56,1625.97,316.3,1380.5361328125,146,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2125
1892-04-01,1892,4,-0.34,336.56,1625.97,316.3,1380.5361328125,147,0.0,0.0,0.0,336.56,1625.97,316.3,-0.21833333333333335
1892-05-01,1892,5,-0.23,336.56,1625.97,316.3,1380.5361328125,148,0.0,0.0,0.0,336.56,1625.97,316.3,-0.22416666666666665
1892-06-01,1892,6,-0.22,336.56,1625.97,316.3,1380.5361328125,149,0.0,0.0,0.0,336.56,1625.97,316.3,-0.22499999999999998
1892-07-01,1892,7,-0.32,336.56,1625.97,316.3,1380.5361328125,150,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2366666666666667
1892-08-01,1892,8,-0.27,336.56,1625.97,316.3,1380.5361328125,151,0.0,0.0,0.0,336.56,1625.97,316.3,-0.245
1892-09-01,1892,9,-0.17,336.56,1625.97,316.3,1380.5361328125,152,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24583333333333335
1892-10-01,1892,10,-0.14,336.56,1625.97,316.3,1380.5361328125,153,0.0,0.0,0.0,336.56,1625.97,316.3,-0.23916666666666667
1892-11-01,1892,11,-0.43,336.56,1625.97,316.3,1380.5361328125,154,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24833333333333332
1892-12-01,1892,12,-0.4,336.56,1625.97,316.3,1380.5361328125,155,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2783333333333333
1893-01-01,1893,1,-0.81,336.56,1625.97,316.3,1363.1795654296875,156,0.0,0.0,0.0,336.56,1625.97,316.3,-0.32083333333333336
1893-02-01,1893,2,-0.57,336.56,1625.97,316.3,1363.1795654296875,157,0.0,0.0,0.0,336.56,1625.97,316.3,-0.35833333333333334
1893-03-01,1893,3,-0.23,336.56,1625.97,316.3,1363.1795654296875,158,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3441666666666667
1893-04-01,1893,4,-0.28,336.56,1625.97,316.3,1363.1795654296875,159,0.0,0.0,0.0,336.56,1625.97,316.3,-0.33916666666666667
1893-05-01,1893,5,-0.34,336.56,1625.97,316.3,1363.1795654296875,160,0.0,0.0,0.0,336.56,1625.97,316.3,-0.34833333333333333
1893-06-01,1893,6,-0.26,336.56,1625.97,316.3,1363.1795654296875,161,0.0,0.0,0.0,336.56,1625.97,316.3,-0.35166666666666674
1893-07-01,1893,7,-0.14,336.56,1625.97,316.3,1363.1795654296875,162,0.0,0.0,0.0,336.56,1625.97,316.3,-0.33666666666666667
1893-08-01,1893,8,-0.26,336.56,1625.97,316.3,1363.1795654296875,163,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3358333333333334
1893-09-01,1893,9,-0.22,336.56,1625.97,316.3,1363.1795654296875,164,0.0,0.0,0.0,336.56,1625.97,316.3,-0.34
1893-10-01,1893,10,-0.19,336.56,1625.97,316.3,1363.1795654296875,165,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3441666666666667
1893-11-01,1893,11,-0.19,336.56,1625.97,316.3,1363.1795654296875,166,0.0,0.0,0.0,336.56,1625.97,316.3,-0.32416666666666666
1893-12-01,1893,12,-0.32,336.56,1625.97,316.3,1363.1795654296875,167,0.0,0.0,0.0,336.56,1625.97,316.3,-0.31749999999999995
1894-01-01,1894,1,-0.53,336.56,1625.97,316.3,1412.227294921875,168,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29416666666666663
1894-02-01,1894,2,-0.3,336.56,1625.97,316.3,1412.227294921875,169,0.0,0.0,0.0,336.56,1625.97,316.3,-0.27166666666666667
1894-03-01,1894,3,-0.24,336.56,1625.97,316.3,1412.227294921875,170,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2725
1894-04-01,1894,4,-0.46,336.56,1625.97,316.3,1412.227294921875,171,0.0,0.0,0.0,336.56,1625.97,316.3,-0.28750000000000003
1894-05-01,1894,5,-0.32,336.56,1625.97,316.3,1412.227294921875,172,0.0,0.0,0.0,336.56,1625.97,316.3,-0.28583333333333333
1894-06-01,1894,6,-0.41,336.56,1625.97,316.3,1412.227294921875,173,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29833333333333334
1894-07-01,1894,7,-0.25,336.56,1625.97,316.3,1412.227294921875,174,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3075
1894-08-01,1894,8,-0.24,336.56,1625.97,316.3,1412.227294921875,175,0.0,0.0,0.0,336.56,1625.97,316.3,-0.30583333333333335
1894-09-01,1894,9,-0.28,336.56,1625.97,316.3,1412.227294921875,176,0.0,0.0,0.0,336.56,1625.97,316.3,-0.31083333333333335
1894-10-01,1894,10,-0.23,336.56,1625.97,316.3,1412.227294921875,177,0.0,0.0,0.0,336.56,1625.97,316.3,-0.31416666666666665
1894-11-01,1894,11,-0.27,336.56,1625.97,316.3,1412.227294921875,178,0.0,0.0,0.0,336.56,1625.97,316.3,-0.32083333333333336
1894-12-01,1894,12,-0.22,336.56,1625.97,316.3,1412.227294921875,179,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3125
1895-01-01,1895,1,-0.42,336.56,1625.97,316.3,1495.9638671875,180,0.0,0.0,0.0,336.56,1625.97,316.3,-0.30333333333333334
1895-02-01,1895,2,-0.43,336.56,1625.97,316.3,1495.9638671875,181,0.0,0.0,0.0,336.56,1625.97,316.3,-0.31416666666666665
1895-03-01,1895,3,-0.33,336.56,1625.97,316.3,1495.9638671875,182,0.0,0.0,0.0,336.56,1625.97,316.3,-0.32166666666666666
1895-04-01,1895,4,-0.23,336.56,1625.97,316.3,1495.9638671875,183,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3025
1895-05-01,1895,5,-0.28,336.56,1625.97,316.3,1495.9638671875,184,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29916666666666664
1895-06-01,1895,6,-0.22,336.56,1625.97,316.3,1495.9638671875,185,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2833333333333333
1895-07-01,1895,7,-0.17,336.56,1625.97,316.3,1495.9638671875,186,0.0,0.0,0.0,336.56,1625.97,316.3,-0.27666666666666667
1895-08-01,1895,8,-0.17,336.56,1625.97,316.3,1495.9638671875,187,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2708333333333333
1895-09-01,1895,9,-0.12,336.56,1625.97,316.3,1495.9638671875,188,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2575
1895-10-01,1895,10,-0.11,336.56,1625.97,316.3,1495.9638671875,189,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24750000000000003
1895-11-01,1895,11,-0.18,336.56,1625.97,316.3,1495.9638671875,190,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24
1895-12-01,1895,12,-0.15,336.56,1625.97,316.3,1495.9638671875,191,0.0,0.0,0.0,336.56,1625.97,316.3,-0.23416666666666666
1896-01-01,1896,1,-0.23,336.56,1625.97,316.3,1545.4508056640625,192,0.0,0.0,0.0,336.56,1625.97,316.3,-0.21833333333333335
1896-02-01,1896,2,-0.13,336.56,1625.97,316.3,1545.4508056640625,193,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19333333333333333
1896-03-01,1896,3,-0.27,336.56,1625.97,316.3,1545.4508056640625,194,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18833333333333332
1896-04-01,1896,4,-0.31,336.56,1625.97,316.3,1545.4508056640625,195,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19499999999999998
1896-05-01,1896,5,-0.17,336.56,1625.97,316.3,1545.4508056640625,196,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1858333333333333
1896-06-01,1896,6,-0.12,336.56,1625.97,316.3,1545.4508056640625,197,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1775
1896-07-01,1896,7,-0.03,336.56,1625.97,316.3,1545.4508056640625,198,0.0,0.0,0.0,336.56,1625.97,316.3,-0.16583333333333333
1896-08-01,1896,8,-0.06,336.56,1625.97,316.3,1545.4508056640625,199,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15666666666666665
1896-09-01,1896,9,-0.08,336.56,1625.97,316.3,1545.4508056640625,200,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15333333333333335
1896-10-01,1896,10,0.05,336.56,1625.97,316.3,1545.4508056640625,201,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13999999999999999
1896-11-01,1896,11,-0.05,336.56,1625.97,316.3,1545.4508056640625,202,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12916666666666668
1896-12-01,1896,12,-0.06,336.56,1625.97,316.3,1545.4508056640625,203,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12166666666666665
1897-01-01,1897,1,-0.15,336.56,1625.97,316.3,1618.4052734375,204,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11499999999999999
1897-02-01,1897,2,-0.18,336.56,1625.97,316.3,1618.4052734375,205,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11916666666666666
1897-03-01,1897,3,-0.14,336.56,1625.97,316.3,1618.4052734375,206,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10833333333333332
1897-04-01,1897,4,-0.03,336.56,1625.97,316.3,1618.4052734375,207,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08499999999999998
1897-05-01,1897,5,-0.02,336.56,1625.97,316.3,1618.4052734375,208,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0725
1897-06-01,1897,6,-0.13,336.56,1625.97,316.3,1618.4052734375,209,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07333333333333332
1897-07-01,1897,7,-0.03,336.56,1625.97,316.3,1618.4052734375,210,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07333333333333332
1897-08-01,1897,8,-0.1,336.56,1625.97,316.3,1618.4052734375,211,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07666666666666666
1897-09-01,1897,9,-0.09,336.56,1625.97,316.3,1618.4052734375,212,0.0,0.0,0.0,336.56,1625.97,316.3,-0.0775
1897-10-01,1897,10,-0.14,336.56,1625.97,316.3,1618.4052734375,213,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09333333333333332
1897-11-01,1897,11,-0.19,336.56,1625.97,316.3,1618.4052734375,214,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10499999999999998
1897-12-01,1897,12,-0.22,336.56,1625.97,316.3,1618.4052734375,215,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11833333333333333
1898-01-01,1898,1,-0.04,336.56,1625.97,316.3,1706.966552734375,216,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10916666666666665
1898-02-01,1898,2,-0.31,336.56,1625.97,316.3,1706.966552734375,217,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12
1898-03-01,1898,3,-0.51,336.56,1625.97,316.3,1706.966552734375,218,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15083333333333332
1898-04-01,1898,4,-0.31,336.56,1625.97,316.3,1706.966552734375,219,0.0,0.0,0.0,336.56,1625.97,316.3,-0.17416666666666666
1898-05-01,1898,5,-0.31,336.56,1625.97,316.3,1706.966552734375,220,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19833333333333333
1898-06-01,1898,6,-0.2,336.56,1625.97,316.3,1706.966552734375,221,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2041666666666667
1898-07-01,1898,7,-0.22,336.56,1625.97,316.3,1706.966552734375,222,0.0,0.0,0.0,336.56,1625.97,316.3,-0.21999999999999997
1898-08-01,1898,8,-0.27,336.56,1625.97,316.3,1706.966552734375,223,0.0,0.0,0.0,336.56,1625.97,316.3,-0.23416666666666663
1898-09-01,1898,9,-0.22,336.56,1625.97,316.3,1706.966552734375,224,0.0,0.0,0.0,336.56,1625.97,316.3,-0.245
1898-10-01,1898,10,-0.35,336.56,1625.97,316.3,1706.966552734375,225,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2625
1898-11-01,1898,11,-0.39,336.56,1625.97,316.3,1706.966552734375,226,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2791666666666666
1898-12-01,1898,12,-0.25,336.56,1625.97,316.3,1706.966552734375,227,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2816666666666667
1899-01-01,1899,1,-0.18,336.56,1625.97,316.3,1864.4241943359373,228,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29333333333333333
1899-02-01,1899,2,-0.38,336.56,1625.97,316.3,1864.4241943359373,229,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29916666666666664
1899-03-01,1899,3,-0.37,336.56,1625.97,316.3,1864.4241943359373,230,0.0,0.0,0.0,336.56,1625.97,316.3,-0.28750000000000003
1899-04-01,1899,4,-0.21,336.56,1625.97,316.3,1864.4241943359373,231,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2791666666666667
1899-05-01,1899,5,-0.24,336.56,1625.97,316.3,1864.4241943359373,232,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2733333333333334
1899-06-01,1899,6,-0.32,336.56,1625.97,316.3,1864.4241943359373,233,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2833333333333333
1899-07-01,1899,7,-0.16,336.56,1625.97,316.3,1864.4241943359373,234,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2783333333333334
1899-08-01,1899,8,-0.08,336.56,1625.97,316.3,1864.4241943359373,235,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2625
1899-09-01,1899,9,-0.05,336.56,1625.97,316.3,1864.4241943359373,236,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24833333333333332
1899-10-01,1899,10,-0.04,336.56,1625.97,316.3,1864.4241943359373,237,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2225
1899-11-01,1899,11,0.11,336.56,1625.97,316.3,1864.4241943359373,238,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18083333333333337
1899-12-01,1899,12,-0.27,336.56,1625.97,316.3,1864.4241943359373,239,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1825
1900-01-01,1900,1,-0.37,336.56,1625.97,316.3,1962.8837890625,240,0.0,0.0,0.0,336.56,1625.97,316.3,-0.19833333333333333
1900-02-01,1900,2,-0.07,336.56,1625.97,316.3,1962.8837890625,241,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1725
1900-03-01,1900,3,-0.01,336.56,1625.97,316.3,1962.8837890625,242,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1425
1900-04-01,1900,4,-0.1,336.56,1625.97,316.3,1962.8837890625,243,0.0,0.0,0.0,336.56,1625.97,316.3,-0.13333333333333333
1900-05-01,1900,5,-0.1,336.56,1625.97,316.3,1962.8837890625,244,0.0,0.0,0.0,336.56,1625.97,316.3,-0.12166666666666666
1900-06-01,1900,6,-0.11,336.56,1625.97,316.3,1962.8837890625,245,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10416666666666667
1900-07-01,1900,7,-0.14,336.56,1625.97,316.3,1962.8837890625,246,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1025
1900-08-01,1900,8,-0.1,336.56,1625.97,316.3,1962.8837890625,247,0.0,0.0,0.0,336.56,1625.97,316.3,-0.10416666666666667
1900-09-01,1900,9,-0.06,336.56,1625.97,316.3,1962.8837890625,248,0.0,0.0,0.0,336.56,1625.97,316.3,-0.105
1900-10-01,1900,10,0.09,336.56,1625.97,316.3,1962.8837890625,249,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09416666666666666
1900-11-01,1900,11,-0.08,336.56,1625.97,316.3,1962.8837890625,250,0.0,0.0,0.0,336.56,1625.97,316.3,-0.11
1900-12-01,1900,12,-0.08,336.56,1625.97,316.3,1962.8837890625,251,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09416666666666668
1901-01-01,1901,1,-0.24,336.56,1625.97,316.3,2025.628173828125,252,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08333333333333333
1901-02-01,1901,2,-0.11,336.56,1625.97,316.3,2025.628173828125,253,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08666666666666667
1901-03-01,1901,3,0.05,336.56,1625.97,316.3,2025.628173828125,254,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08166666666666667
1901-04-01,1901,4,-0.04,336.56,1625.97,316.3,2025.628173828125,255,0.0,0.0,0.0,336.56,1625.97,316.3,-0.07666666666666666
1901-05-01,1901,5,-0.16,336.56,1625.97,316.3,2025.628173828125,256,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08166666666666667
1901-06-01,1901,6,-0.13,336.56,1625.97,316.3,2025.628173828125,257,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08333333333333333
1901-07-01,1901,7,-0.15,336.56,1625.97,316.3,2025.628173828125,258,0.0,0.0,0.0,336.56,1625.97,316.3,-0.08416666666666667
1901-08-01,1901,8,-0.21,336.56,1625.97,316.3,2025.628173828125,259,0.0,0.0,0.0,336.56,1625.97,316.3,-0.09333333333333334
1901-09-01,1901,9,-0.23,336.56,1625.97,316.3,2025.628173828125,260,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1075
1901-10-01,1901,10,-0.3,336.56,1625.97,316.3,2025.628173828125,261,0.0,0.0,0.0,336.56,1625.97,316.3,-0.14
1901-11-01,1901,11,-0.18,336.56,1625.97,316.3,2025.628173828125,262,0.0,0.0,0.0,336.56,1625.97,316.3,-0.14833333333333334
1901-12-01,1901,12,-0.29,336.56,1625.97,316.3,2025.628173828125,263,0.0,0.0,0.0,336.56,1625.97,316.3,-0.1658333333333333
1902-01-01,1902,1,-0.18,336.56,1625.97,316.3,2076.9560546875,264,0.0,0.0,0.0,336.56,1625.97,316.3,-0.16083333333333333
1902-02-01,1902,2,-0.09,336.56,1625.97,316.3,2076.9560546875,265,0.0,0.0,0.0,336.56,1625.97,316.3,-0.15916666666666665
1902-03-01,1902,3,-0.28,336.56,1625.97,316.3,2076.9560546875,266,0.0,0.0,0.0,336.56,1625.97,316.3,-0.18666666666666668
1902-04-01,1902,4,-0.28,336.56,1625.97,316.3,2076.9560546875,267,0.0,0.0,0.0,336.56,1625.97,316.3,-0.20666666666666667
1902-05-01,1902,5,-0.33,336.56,1625.97,316.3,2076.9560546875,268,0.0,0.0,0.0,336.56,1625.97,316.3,-0.22083333333333333
1902-06-01,1902,6,-0.33,336.56,1625.97,316.3,2076.9560546875,269,0.0,0.0,0.0,336.56,1625.97,316.3,-0.23750000000000002
1902-07-01,1902,7,-0.29,336.56,1625.97,316.3,2076.9560546875,270,0.0,0.0,0.0,336.56,1625.97,316.3,-0.24916666666666668
1902-08-01,1902,8,-0.3,336.56,1625.97,316.3,2076.9560546875,271,0.0,0.0,0.0,336.56,1625.97,316.3,-0.25666666666666665
1902-09-01,1902,9,-0.29,336.56,1625.97,316.3,2076.9560546875,272,0.0,0.0,0.0,336.56,1625.97,316.3,-0.26166666666666666
1902-10-01,1902,10,-0.31,336.56,1625.97,316.3,2076.9560546875,273,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2625
1902-11-01,1902,11,-0.37,336.56,1625.97,316.3,2076.9560546875,274,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2783333333333334
1902-12-01,1902,12,-0.43,336.56,1625.97,316.3,2076.9560546875,275,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29
1903-01-01,1903,1,-0.25,336.56,1625.97,316.3,2264.591796875,276,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29583333333333334
1903-02-01,1903,2,-0.07,336.56,1625.97,316.3,2264.591796875,277,0.0,0.0,0.0,336.56,1625.97,316.3,-0.2941666666666667
1903-03-01,1903,3,-0.24,336.56,1625.97,316.3,2264.591796875,278,0.0,0.0,0.0,336.56,1625.97,316.3,-0.29083333333333333
1903-04-01,1903,4,-0.42,336.56,1625.97,316.3,2264.591796875,279,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3025
1903-05-01,1903,5,-0.41,336.56,1625.97,316.3,2264.591796875,280,0.0,0.0,0.0,336.56,1625.97,316.3,-0.30916666666666665
1903-06-01,1903,6,-0.43,336.56,1625.97,316.3,2264.591796875,281,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3175
1903-07-01,1903,7,-0.36,336.56,1625.97,316.3,2264.591796875,282,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3233333333333333
1903-08-01,1903,8,-0.46,336.56,1625.97,316.3,2264.591796875,283,0.0,0.0,0.0,336.56,1625.97,316.3,-0.33666666666666667
1903-09-01,1903,9,-0.5,336.56,1625.97,316.3,2264.591796875,284,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3541666666666667
1903-10-01,1903,10,-0.47,336.56,1625.97,316.3,2264.591796875,285,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3675
1903-11-01,1903,11,-0.43,336.56,1625.97,316.3,2264.591796875,286,0.0,0.0,0.0,336.56,1625.97,316.3,-0.3725
1903-12-01,1903,12,-0.52,336.56,1625.97,316.3,2264.591796875,287,0.0,0.0,0.0,336.56,1625.97,316.3,-0.38000000000000006
1904-01-01,1904,1,-0.63,336.56,1625.97,316.3,2290.2548828125,288,0.0,0.0,0.0,336.56,1625.97,316.3,-0.4116666666666667
1904-02-01,1904,2,-0.59,336.56,1625.97,316.3,2290.2548828125,289,0.0,0.0,0.0,336.56,1625.97,316.3,-0.455
1904-03-01,1904,3,-0.52,336.56,1625.97,316.3,2290.2548828125,290,0.0,0.0,0.0,336.56,1625.97,316.3,-0.4783333333333333
1904-04-01,1904,4,-0.51,336.56,1625.97,316.3,2290.2548828125,291,0.0,0.0,0.0,336.56,1625.97,316.3,-0.48583333333333334
1904-05-01,1904,5,-0.53,336.56,1625.97,316.3,2290.2548828125,292,0.0,0.0,0.0,336.56,1625.97,316.3,-0.4958333333333333
1904-06-01,1904,6,-0.49,336.56,1625.97,316.3,2290.2548828125,293,0.0,0.0,0.0,336.56,1625.97,316.3,-0.5008333333333334
1904-07-01,1904,7,-0.51,336.56,1625.97,316.3,2290.2548828125,294,0.0,0.0,0.0,336.56,1625.97,316.3,-0.5133333333333333
1904-08-01,1904,8,-0.49,336.56,1625.97,316.3,2290.2548828125,295,0.0,0.0,0.0,336.56,1625.97,316.3,-0.5158333333333333
